default_id,loan_id,default_date,default_reason,outstanding_at_default,recovery_amount,recovery_status,days_to_default,npl_classification,provision_amount,source_system,record_created_at
DEF0001003,LOAN0005185,2020-10-15,Medical Emergency,790337.12,31101.72,Fully Recovered,1703,Doubtful,77932.93,RISK_MANAGEMENT,2026-04-18 13:21:59.641724
DEF0001004,LOAN0004868,2019-03-21,Overcommitment,1554860.01,833570.67,Partially Recovered,1259,Doubtful,473340.86,RISK_MANAGEMENT,2026-04-18 13:21:59.641759
DEF0001005,LOAN0009151,2022-07-14,Overcommitment,1295492.84,519241.06,Fully Recovered,656,Loss,128292.47,RISK_MANAGEMENT,2026-04-18 13:21:59.641794
DEF0001006,LOAN0002950,2023-07-30,Business Failure,1317478.16,263412.09,Written-Off,539,Doubtful,81894.38,RISK_MANAGEMENT,2026-04-18 13:21:59.641829
DEF0001007,LOAN0014717,2024-02-15,Overcommitment,1155089.37,356284.92,Sold to Debt Buyer,1166,Doubtful,22201.2,RISK_MANAGEMENT,2026-04-18 13:21:59.641865
DEF0001008,LOAN0014108,2020-09-07,Job Loss,1614667.12,32816.85,Partially Recovered,537,Doubtful,365830.35,RISK_MANAGEMENT,2026-04-18 13:21:59.641900
DEF0001009,LOAN0016730,2020-03-05,Overcommitment,343404.46,7460.19,Partially Recovered,806,Doubtful,453255.77,RISK_MANAGEMENT,2026-04-18 13:21:59.641935
DEF0001010,LOAN0000711,2020-10-07,Medical Emergency,658377.47,288835.51,Partially Recovered,263,Substandard,59372.53,RISK_MANAGEMENT,2026-04-18 13:21:59.641970
DEF0001011,LOAN0010107,2019-09-22,Job Loss,232075.49,89646.37,Legal Recovery In Progress,1042,Loss,139349.28,RISK_MANAGEMENT,2026-04-18 13:21:59.642006
DEF0001012,LOAN0010250,2021-12-13,Overcommitment,1450957.97,733428.25,Legal Recovery In Progress,473,Doubtful,448762.88,RISK_MANAGEMENT,2026-04-18 13:21:59.642041
DEF0001013,LOAN0001065,2020-11-08,Overcommitment,120535.28,58119.77,Legal Recovery In Progress,397,Doubtful,226999.89,RISK_MANAGEMENT,2026-04-18 13:21:59.642076
DEF0001014,LOAN0008798,2024-10-20,Overcommitment,641065.79,63502.12,Partially Recovered,1077,Doubtful,253472.73,RISK_MANAGEMENT,2026-04-18 13:21:59.642114
DEF0001015,LOAN0010888,2024-06-17,Economic Downturn,349913.75,33486.81,Legal Recovery In Progress,1449,Doubtful,494370.88,RISK_MANAGEMENT,2026-04-18 13:21:59.642149
DEF0001016,LOAN0006481,2024-01-23,Fraud,844391.0,238385.67,Written-Off,1021,Doubtful,340704.18,RISK_MANAGEMENT,2026-04-18 13:21:59.642186
DEF0001017,LOAN0013274,2022-11-21,Divorce,1292197.99,381704.04,Legal Recovery In Progress,1014,Substandard,297019.33,RISK_MANAGEMENT,2026-04-18 13:21:59.642223
DEF0001018,LOAN0014981,2023-01-21,Divorce,998996.85,532698.56,Written-Off,990,Substandard,411559.3,RISK_MANAGEMENT,2026-04-18 13:21:59.642259
DEF0001019,LOAN0003413,2024-10-13,Economic Downturn,838599.22,197992.91,Legal Recovery In Progress,609,Substandard,305175.04,RISK_MANAGEMENT,2026-04-18 13:21:59.642294
DEF0001020,LOAN0002739,2021-12-09,Business Failure,715745.54,196075.82,Written-Off,297,Loss,173171.64,RISK_MANAGEMENT,2026-04-18 13:21:59.642329
DEF0001021,LOAN0007199,2024-11-25,Death,790019.66,18629.82,Written-Off,974,Loss,52921.2,RISK_MANAGEMENT,2026-04-18 13:21:59.642364
DEF0001022,LOAN0006261,2019-06-02,Overcommitment,329093.04,54110.11,Legal Recovery In Progress,354,Substandard,205620.33,RISK_MANAGEMENT,2026-04-18 13:21:59.642399
DEF0001023,LOAN0006849,2023-10-24,Job Loss,702089.76,288324.22,Partially Recovered,688,Doubtful,106497.32,RISK_MANAGEMENT,2026-04-18 13:21:59.642449
DEF0001024,LOAN0006025,2019-08-06,Medical Emergency,1638698.24,565681.21,Legal Recovery In Progress,610,Substandard,377906.45,RISK_MANAGEMENT,2026-04-18 13:21:59.642487
DEF0001025,LOAN0007246,2024-09-06,Fraud,847730.03,463946.51,Written-Off,377,Loss,491919.94,RISK_MANAGEMENT,2026-04-18 13:21:59.642524
DEF0001026,LOAN0005850,2019-10-02,Medical Emergency,1521033.55,364464.25,Written-Off,154,Substandard,295431.55,RISK_MANAGEMENT,2026-04-18 13:21:59.642559
DEF0001027,LOAN0001207,2019-12-20,Business Failure,836328.74,292438.48,Legal Recovery In Progress,1467,Substandard,153233.06,RISK_MANAGEMENT,2026-04-18 13:21:59.642606
DEF0001028,LOAN0014270,2021-11-29,Economic Downturn,949878.75,105725.17,Fully Recovered,527,Substandard,200146.82,RISK_MANAGEMENT,2026-04-18 13:21:59.642644
DEF0001029,LOAN0002976,2022-02-23,Job Loss,966156.71,75652.42,Written-Off,1679,Substandard,9925.14,RISK_MANAGEMENT,2026-04-18 13:21:59.642680
DEF0001030,LOAN0008963,2022-06-15,Job Loss,782441.79,388057.48,Written-Off,1323,Substandard,431930.53,RISK_MANAGEMENT,2026-04-18 13:21:59.642715
DEF0001031,LOAN0008373,2021-08-20,Job Loss,98147.84,17988.73,Written-Off,1612,Substandard,123750.79,RISK_MANAGEMENT,2026-04-18 13:21:59.642750
DEF0001032,LOAN0003534,2020-05-09,Job Loss,483087.5,100229.96,Partially Recovered,1538,Loss,5551.65,RISK_MANAGEMENT,2026-04-18 13:21:59.642785
DEF0001033,LOAN0004249,2023-11-03,Business Failure,275096.67,105756.12,Written-Off,357,Doubtful,72126.57,RISK_MANAGEMENT,2026-04-18 13:21:59.642821
DEF0001034,LOAN0006726,2020-12-11,Business Failure,1062787.52,74956.25,Fully Recovered,1528,Doubtful,23984.12,RISK_MANAGEMENT,2026-04-18 13:21:59.642856
DEF0001035,LOAN0000833,2024-11-15,Job Loss,138736.74,58359.48,Sold to Debt Buyer,1551,Doubtful,52333.42,RISK_MANAGEMENT,2026-04-18 13:21:59.642892
DEF0001036,LOAN0006889,2024-04-25,Economic Downturn,1832916.23,681445.7,Fully Recovered,738,Loss,406105.81,RISK_MANAGEMENT,2026-04-18 13:21:59.642926
DEF0001037,LOAN0008785,2019-05-21,Overcommitment,540871.01,25944.96,Partially Recovered,1266,Loss,364470.81,RISK_MANAGEMENT,2026-04-18 13:21:59.642961
DEF0001038,LOAN0003857,2021-12-14,Medical Emergency,1373593.88,704126.45,Legal Recovery In Progress,234,Substandard,335408.92,RISK_MANAGEMENT,2026-04-18 13:21:59.642997
DEF0001039,LOAN0004796,2022-11-11,Death,1879023.78,52489.92,Written-Off,94,Doubtful,313986.54,RISK_MANAGEMENT,2026-04-18 13:21:59.643032
DEF0001040,LOAN0004270,2022-01-20,Overcommitment,238034.91,82483.78,Written-Off,1356,Loss,314088.81,RISK_MANAGEMENT,2026-04-18 13:21:59.643069
DEF0001041,LOAN0004516,2022-07-15,Business Failure,1549109.63,473238.88,Written-Off,1751,Substandard,213321.61,RISK_MANAGEMENT,2026-04-18 13:21:59.643105
DEF0001042,LOAN0005352,2021-10-10,Divorce,1977937.31,365778.47,Legal Recovery In Progress,848,Substandard,124944.78,RISK_MANAGEMENT,2026-04-18 13:21:59.643140
DEF0001043,LOAN0015663,2022-10-25,Medical Emergency,934281.15,25259.73,Fully Recovered,1539,Substandard,192661.56,RISK_MANAGEMENT,2026-04-18 13:21:59.643175
DEF0001044,LOAN0011485,2019-02-08,Economic Downturn,1292796.49,185233.38,Written-Off,1165,Loss,104220.28,RISK_MANAGEMENT,2026-04-18 13:21:59.643210
DEF0001045,LOAN0004563,2022-11-05,Divorce,1420322.59,365593.61,Partially Recovered,617,Doubtful,44168.92,RISK_MANAGEMENT,2026-04-18 13:21:59.643245
DEF0001046,LOAN0013748,2022-10-28,Divorce,695462.21,343292.01,Written-Off,1064,Substandard,411815.88,RISK_MANAGEMENT,2026-04-18 13:21:59.643280
DEF0001047,LOAN0006414,2019-12-27,Fraud,330137.81,110171.18,Written-Off,278,Loss,48219.92,RISK_MANAGEMENT,2026-04-18 13:21:59.643315
DEF0001048,LOAN0010342,2019-04-27,Overcommitment,1024586.65,248793.95,Written-Off,1420,Substandard,300027.24,RISK_MANAGEMENT,2026-04-18 13:21:59.643350
DEF0001049,LOAN0009969,2019-06-27,Divorce,1776397.66,539013.74,Written-Off,859,Doubtful,38197.19,RISK_MANAGEMENT,2026-04-18 13:21:59.643385
DEF0001050,LOAN0014750,2023-10-01,Business Failure,1534633.02,363371.99,Legal Recovery In Progress,1704,Doubtful,360322.98,RISK_MANAGEMENT,2026-04-18 13:21:59.643434
DEF0001051,LOAN0010099,2021-12-21,Job Loss,1203574.01,332140.37,Legal Recovery In Progress,196,Loss,336529.87,RISK_MANAGEMENT,2026-04-18 13:21:59.643473
DEF0001052,LOAN0015547,2022-08-03,Business Failure,1894911.72,218364.06,Legal Recovery In Progress,990,Doubtful,259438.45,RISK_MANAGEMENT,2026-04-18 13:21:59.643508
DEF0001053,LOAN0002396,2022-08-12,Overcommitment,430346.5,3705.87,Written-Off,1500,Doubtful,219227.3,RISK_MANAGEMENT,2026-04-18 13:21:59.643543
DEF0001054,LOAN0003811,2021-06-12,Overcommitment,519680.27,124507.08,Partially Recovered,1498,Loss,483416.15,RISK_MANAGEMENT,2026-04-18 13:21:59.643586
DEF0001055,LOAN0010898,2022-02-11,Medical Emergency,790472.5,46378.32,Written-Off,356,Doubtful,276845.26,RISK_MANAGEMENT,2026-04-18 13:21:59.643628
DEF0001056,LOAN0012981,2022-04-02,Job Loss,1494693.89,219993.33,Written-Off,1560,Substandard,474282.27,RISK_MANAGEMENT,2026-04-18 13:21:59.643664
DEF0001057,LOAN0009812,2024-06-22,Business Failure,786284.28,324369.71,Written-Off,974,Doubtful,485288.15,RISK_MANAGEMENT,2026-04-18 13:21:59.643700
DEF0001058,LOAN0001211,2022-12-09,Medical Emergency,390579.07,40115.76,Legal Recovery In Progress,840,Loss,173825.91,RISK_MANAGEMENT,2026-04-18 13:21:59.643755
DEF0001059,LOAN0006208,2023-10-31,Business Failure,28518.95,2450.34,Written-Off,1232,Loss,312804.77,RISK_MANAGEMENT,2026-04-18 13:21:59.643798
DEF0001060,LOAN0008651,2023-07-11,Business Failure,1368913.13,474570.31,Partially Recovered,1608,Doubtful,179959.84,RISK_MANAGEMENT,2026-04-18 13:21:59.643833
DEF0001061,LOAN0010872,2022-10-06,Business Failure,508958.67,52855.36,Partially Recovered,434,Doubtful,8874.4,RISK_MANAGEMENT,2026-04-18 13:21:59.643868
DEF0001062,LOAN0015059,2024-06-17,Job Loss,1637925.48,258951.16,Legal Recovery In Progress,897,Loss,166397.4,RISK_MANAGEMENT,2026-04-18 13:21:59.643903
DEF0001063,LOAN0000388,2019-03-18,Divorce,569238.67,62305.89,Partially Recovered,464,Loss,357911.19,RISK_MANAGEMENT,2026-04-18 13:21:59.643938
DEF0001064,LOAN0011959,2019-05-09,Overcommitment,1941648.68,934193.12,Fully Recovered,789,Substandard,120874.83,RISK_MANAGEMENT,2026-04-18 13:21:59.643973
DEF0001065,LOAN0001468,2022-01-03,Job Loss,634124.82,197155.15,Written-Off,426,Substandard,80352.54,RISK_MANAGEMENT,2026-04-18 13:21:59.644008
DEF0001066,LOAN0002383,2022-08-13,Fraud,1796933.38,677366.74,Written-Off,881,Substandard,350411.48,RISK_MANAGEMENT,2026-04-18 13:21:59.644043
DEF0001067,LOAN0002248,2021-10-07,Job Loss,1337339.24,106765.63,Legal Recovery In Progress,1660,Substandard,414185.82,RISK_MANAGEMENT,2026-04-18 13:21:59.644078
DEF0001068,LOAN0002526,2022-10-09,Unknown,563986.87,204639.43,Written-Off,1473,Substandard,304664.16,RISK_MANAGEMENT,2026-04-18 13:21:59.644113
DEF0001069,LOAN0000513,2020-10-27,Divorce,1281670.34,159206.44,Fully Recovered,1011,Substandard,465561.63,RISK_MANAGEMENT,2026-04-18 13:21:59.644148
DEF0001070,LOAN0016303,2019-03-31,Death,1901874.98,549724.22,Legal Recovery In Progress,1206,Substandard,92313.22,RISK_MANAGEMENT,2026-04-18 13:21:59.644183
DEF0001071,LOAN0014841,2022-06-21,Death,695039.83,329185.75,Partially Recovered,654,Substandard,369118.2,RISK_MANAGEMENT,2026-04-18 13:21:59.644219
DEF0001072,LOAN0003840,2021-09-12,Unknown,1811387.7,361344.91,Written-Off,351,Substandard,82566.6,RISK_MANAGEMENT,2026-04-18 13:21:59.644254
DEF0001073,LOAN0014124,2024-08-05,Divorce,66029.27,2593.94,Partially Recovered,911,Loss,345256.16,RISK_MANAGEMENT,2026-04-18 13:21:59.644289
DEF0001074,LOAN0000549,2024-01-03,Medical Emergency,291535.76,78659.21,Sold to Debt Buyer,1612,Doubtful,192218.36,RISK_MANAGEMENT,2026-04-18 13:21:59.644324
DEF0001075,LOAN0002296,2024-12-10,Overcommitment,852513.59,170269.35,Partially Recovered,176,Loss,227809.59,RISK_MANAGEMENT,2026-04-18 13:21:59.644360
DEF0001076,LOAN0009945,2023-11-09,Overcommitment,923801.6,87949.65,Written-Off,1457,Substandard,360630.34,RISK_MANAGEMENT,2026-04-18 13:21:59.644395
DEF0001077,LOAN0007808,2020-12-05,Medical Emergency,1101073.73,594103.86,Partially Recovered,1533,Loss,463282.89,RISK_MANAGEMENT,2026-04-18 13:21:59.644444
DEF0001078,LOAN0012264,2019-06-10,Fraud,300936.18,33102.35,Partially Recovered,1528,Doubtful,394065.15,RISK_MANAGEMENT,2026-04-18 13:21:59.644482
DEF0001079,LOAN0008580,2023-11-05,Job Loss,1011630.78,550569.83,Written-Off,839,Substandard,123098.67,RISK_MANAGEMENT,2026-04-18 13:21:59.644518
DEF0001080,LOAN0014846,2024-02-28,Job Loss,882518.54,389302.37,Written-Off,1388,Doubtful,116695.24,RISK_MANAGEMENT,2026-04-18 13:21:59.644553
DEF0001081,LOAN0001570,2019-06-25,Business Failure,66210.58,11561.57,Partially Recovered,248,Doubtful,490326.42,RISK_MANAGEMENT,2026-04-18 13:21:59.644600
DEF0001082,LOAN0002122,2023-07-27,Death,205862.84,110557.4,Sold to Debt Buyer,909,Doubtful,88231.52,RISK_MANAGEMENT,2026-04-18 13:21:59.644639
DEF0001083,LOAN0017337,2020-10-21,Medical Emergency,663084.46,219968.26,Partially Recovered,882,Substandard,318303.54,RISK_MANAGEMENT,2026-04-18 13:21:59.644674
DEF0001084,LOAN0016905,2023-10-19,Job Loss,468296.05,210776.62,Partially Recovered,1002,Loss,79944.5,RISK_MANAGEMENT,2026-04-18 13:21:59.644710
DEF0001085,LOAN0015019,2023-08-09,Overcommitment,741194.35,227117.0,Legal Recovery In Progress,938,Loss,332787.23,RISK_MANAGEMENT,2026-04-18 13:21:59.644748
DEF0001086,LOAN0016426,2022-03-29,Job Loss,615620.26,97816.57,Written-Off,825,Doubtful,53492.1,RISK_MANAGEMENT,2026-04-18 13:21:59.644783
DEF0001087,LOAN0010316,2021-01-27,Unknown,1505786.96,618759.05,Written-Off,519,Doubtful,253768.74,RISK_MANAGEMENT,2026-04-18 13:21:59.644818
DEF0001088,LOAN0001385,2019-06-30,Job Loss,1579968.16,165888.63,Fully Recovered,246,Substandard,142117.62,RISK_MANAGEMENT,2026-04-18 13:21:59.644853
DEF0001089,LOAN0008467,2019-02-06,Divorce,1604004.64,264155.35,Partially Recovered,845,Loss,315900.08,RISK_MANAGEMENT,2026-04-18 13:21:59.644889
DEF0001090,LOAN0014276,2019-12-06,Death,1345429.28,356594.59,Partially Recovered,738,Substandard,421371.59,RISK_MANAGEMENT,2026-04-18 13:21:59.644924
DEF0001091,LOAN0009311,2022-12-27,Divorce,711676.34,313422.17,Legal Recovery In Progress,1632,Substandard,363205.74,RISK_MANAGEMENT,2026-04-18 13:21:59.644959
DEF0001092,LOAN0004665,2021-01-17,Overcommitment,314487.31,86137.24,Sold to Debt Buyer,485,Doubtful,489771.01,RISK_MANAGEMENT,2026-04-18 13:21:59.644994
DEF0001093,LOAN0009230,2022-09-09,Job Loss,941729.79,153951.33,Legal Recovery In Progress,569,Loss,116301.41,RISK_MANAGEMENT,2026-04-18 13:21:59.645029
DEF0001094,LOAN0016388,2019-11-02,Business Failure,1813583.36,12152.81,Legal Recovery In Progress,97,Substandard,390944.47,RISK_MANAGEMENT,2026-04-18 13:21:59.645064
DEF0001095,LOAN0005425,2020-11-23,Overcommitment,1580611.25,334937.86,Written-Off,300,Substandard,314045.38,RISK_MANAGEMENT,2026-04-18 13:21:59.645098
DEF0001096,LOAN0002442,2021-08-20,Divorce,1685531.27,563442.07,Sold to Debt Buyer,1102,Doubtful,117355.04,RISK_MANAGEMENT,2026-04-18 13:21:59.645133
DEF0001097,LOAN0000177,2019-06-28,Overcommitment,1533534.18,419753.11,Sold to Debt Buyer,1520,Doubtful,38430.13,RISK_MANAGEMENT,2026-04-18 13:21:59.645169
DEF0001098,LOAN0004250,2023-08-13,Death,1777422.41,666257.13,Partially Recovered,392,Doubtful,52783.19,RISK_MANAGEMENT,2026-04-18 13:21:59.645204
DEF0001099,LOAN0016215,2020-03-06,Medical Emergency,482609.95,207583.35,Written-Off,483,Doubtful,272673.92,RISK_MANAGEMENT,2026-04-18 13:21:59.645238
DEF0001100,LOAN0016694,2019-04-25,Fraud,797939.75,64170.55,Legal Recovery In Progress,1584,Loss,487830.78,RISK_MANAGEMENT,2026-04-18 13:21:59.645274
DEF0001101,LOAN0001927,2023-03-08,Business Failure,11318.95,5630.42,Written-Off,442,Doubtful,232496.41,RISK_MANAGEMENT,2026-04-18 13:21:59.645309
DEF0001102,LOAN0001864,2021-02-16,Medical Emergency,1021342.95,362417.81,Legal Recovery In Progress,497,Doubtful,443453.5,RISK_MANAGEMENT,2026-04-18 13:21:59.645345
DEF0001103,LOAN0013553,2023-02-09,Business Failure,1458857.5,466181.69,Legal Recovery In Progress,1698,Substandard,467733.58,RISK_MANAGEMENT,2026-04-18 13:21:59.645380
DEF0001104,LOAN0006206,2022-01-20,Job Loss,215113.11,50837.52,Written-Off,405,Loss,194696.9,RISK_MANAGEMENT,2026-04-18 13:21:59.645426
DEF0001105,LOAN0016570,2021-07-10,Medical Emergency,1731267.1,360476.89,Fully Recovered,1766,Doubtful,31537.9,RISK_MANAGEMENT,2026-04-18 13:21:59.645468
DEF0001106,LOAN0007109,2024-03-24,Job Loss,1006670.03,49810.44,Written-Off,330,Substandard,166781.95,RISK_MANAGEMENT,2026-04-18 13:21:59.645504
DEF0001107,LOAN0012742,2019-11-23,Business Failure,1682514.4,545533.98,Sold to Debt Buyer,1294,Loss,275360.91,RISK_MANAGEMENT,2026-04-18 13:21:59.645540
DEF0001108,LOAN0006393,2020-05-19,Job Loss,1672610.22,383039.71,Written-Off,109,Doubtful,373006.89,RISK_MANAGEMENT,2026-04-18 13:21:59.645575
DEF0001109,LOAN0013194,2022-10-23,Fraud,1703955.19,743108.74,Partially Recovered,1333,Doubtful,308330.75,RISK_MANAGEMENT,2026-04-18 13:21:59.645623
DEF0001110,LOAN0011721,2022-01-20,Fraud,516789.9,175958.26,Written-Off,1607,Loss,248832.75,RISK_MANAGEMENT,2026-04-18 13:21:59.645659
DEF0001111,LOAN0003157,2023-07-28,Divorce,923358.74,285600.95,Written-Off,648,Substandard,332349.86,RISK_MANAGEMENT,2026-04-18 13:21:59.645695
DEF0001112,LOAN0009898,2024-09-18,Economic Downturn,340572.99,137181.13,Written-Off,1070,Loss,232617.96,RISK_MANAGEMENT,2026-04-18 13:21:59.645730
DEF0001113,LOAN0004741,2022-09-13,Business Failure,1503734.33,180606.03,Legal Recovery In Progress,1673,Loss,413046.09,RISK_MANAGEMENT,2026-04-18 13:21:59.645765
DEF0001114,LOAN0001124,2023-07-14,Fraud,1363628.03,576128.52,Legal Recovery In Progress,1754,Substandard,200336.38,RISK_MANAGEMENT,2026-04-18 13:21:59.645800
DEF0001115,LOAN0009149,2020-04-24,Medical Emergency,1293589.37,217376.29,Written-Off,185,Substandard,97970.78,RISK_MANAGEMENT,2026-04-18 13:21:59.645835
DEF0001116,LOAN0016489,2023-10-12,Death,714365.23,70758.25,Legal Recovery In Progress,1183,Substandard,305151.09,RISK_MANAGEMENT,2026-04-18 13:21:59.645870
DEF0001117,LOAN0014695,2022-04-26,Business Failure,259417.08,72749.84,Legal Recovery In Progress,128,Doubtful,169777.32,RISK_MANAGEMENT,2026-04-18 13:21:59.645905
DEF0001118,LOAN0015185,2023-07-03,Fraud,1560048.66,103297.71,Partially Recovered,198,Substandard,457817.29,RISK_MANAGEMENT,2026-04-18 13:21:59.645940
DEF0001119,LOAN0011006,2023-11-25,Business Failure,1313807.28,365401.55,Written-Off,1416,Doubtful,238299.44,RISK_MANAGEMENT,2026-04-18 13:21:59.645975
DEF0001120,LOAN0010605,2022-03-03,Business Failure,856230.15,251980.52,Partially Recovered,641,Substandard,450699.61,RISK_MANAGEMENT,2026-04-18 13:21:59.646010
DEF0001121,LOAN0009397,2019-12-03,Medical Emergency,384013.97,108367.75,Partially Recovered,242,Loss,103232.11,RISK_MANAGEMENT,2026-04-18 13:21:59.646045
DEF0001122,LOAN0010477,2022-08-30,Divorce,1874263.06,803846.99,Fully Recovered,682,Substandard,478148.15,RISK_MANAGEMENT,2026-04-18 13:21:59.646081
DEF0001123,LOAN0010919,2021-08-14,Divorce,1874517.46,454479.91,Fully Recovered,853,Substandard,435974.99,RISK_MANAGEMENT,2026-04-18 13:21:59.646116
DEF0001124,LOAN0010945,2024-08-12,Business Failure,1169820.97,437430.61,Written-Off,622,Substandard,479351.2,RISK_MANAGEMENT,2026-04-18 13:21:59.646151
DEF0001125,LOAN0008555,2022-08-23,Medical Emergency,873790.79,262786.73,Legal Recovery In Progress,1786,Substandard,371118.02,RISK_MANAGEMENT,2026-04-18 13:21:59.646186
DEF0001126,LOAN0009654,2024-12-25,Economic Downturn,420435.68,139282.97,Written-Off,280,Substandard,79483.89,RISK_MANAGEMENT,2026-04-18 13:21:59.646221
DEF0001127,LOAN0012514,2022-11-10,Divorce,812576.52,18036.2,Written-Off,928,Doubtful,105963.48,RISK_MANAGEMENT,2026-04-18 13:21:59.646256
DEF0001128,LOAN0006265,2019-01-15,Business Failure,290966.93,154881.5,Legal Recovery In Progress,1479,Substandard,144681.27,RISK_MANAGEMENT,2026-04-18 13:21:59.646294
DEF0001129,LOAN0012701,2022-10-23,Economic Downturn,1360994.73,128609.86,Partially Recovered,366,Doubtful,289898.1,RISK_MANAGEMENT,2026-04-18 13:21:59.646331
DEF0001130,LOAN0013826,2019-05-10,Medical Emergency,1453453.23,67122.09,Partially Recovered,146,Substandard,94706.72,RISK_MANAGEMENT,2026-04-18 13:21:59.646366
DEF0001131,LOAN0008444,2020-01-07,Business Failure,159515.77,18161.36,Written-Off,929,Loss,464393.0,RISK_MANAGEMENT,2026-04-18 13:21:59.646402
DEF0001132,LOAN0008829,2022-01-17,Death,1310158.71,45883.63,Sold to Debt Buyer,1165,Doubtful,47239.52,RISK_MANAGEMENT,2026-04-18 13:21:59.646451
DEF0001133,LOAN0014529,2019-08-02,Unknown,78814.35,12386.73,Written-Off,995,Substandard,477127.65,RISK_MANAGEMENT,2026-04-18 13:21:59.646489
DEF0001134,LOAN0009653,2023-09-01,Medical Emergency,1248681.33,401196.62,Partially Recovered,583,Loss,229733.58,RISK_MANAGEMENT,2026-04-18 13:21:59.646525
DEF0001135,LOAN0001982,2022-02-16,Medical Emergency,984204.12,285575.33,Partially Recovered,1767,Doubtful,252976.77,RISK_MANAGEMENT,2026-04-18 13:21:59.646559
DEF0001136,LOAN0013040,2022-10-03,Death,1025072.64,552926.0,Sold to Debt Buyer,110,Substandard,384623.01,RISK_MANAGEMENT,2026-04-18 13:21:59.646605
DEF0001137,LOAN0009566,2020-09-18,Divorce,1489019.86,689209.74,Legal Recovery In Progress,742,Loss,497286.13,RISK_MANAGEMENT,2026-04-18 13:21:59.646644
DEF0001138,LOAN0002161,2020-07-18,Overcommitment,1382954.17,42948.52,Partially Recovered,1528,Loss,349079.6,RISK_MANAGEMENT,2026-04-18 13:21:59.646680
DEF0001139,LOAN0006392,2020-07-01,Medical Emergency,534189.52,153360.26,Fully Recovered,109,Loss,420009.74,RISK_MANAGEMENT,2026-04-18 13:21:59.646715
DEF0001140,LOAN0005504,2021-04-11,Death,1751725.12,421746.4,Written-Off,289,Substandard,271212.98,RISK_MANAGEMENT,2026-04-18 13:21:59.646750
DEF0001141,LOAN0006928,2023-03-29,Death,232518.87,77749.18,Legal Recovery In Progress,764,Substandard,213794.52,RISK_MANAGEMENT,2026-04-18 13:21:59.646786
DEF0001142,LOAN0002776,2024-11-22,Job Loss,864226.45,100690.33,Sold to Debt Buyer,1262,Loss,393234.65,RISK_MANAGEMENT,2026-04-18 13:21:59.646821
DEF0001143,LOAN0002299,2023-08-17,Job Loss,852282.53,349536.49,Legal Recovery In Progress,1326,Substandard,493970.03,RISK_MANAGEMENT,2026-04-18 13:21:59.646856
DEF0001144,LOAN0014021,2019-11-14,Job Loss,1831364.42,704423.32,Legal Recovery In Progress,754,Substandard,220430.35,RISK_MANAGEMENT,2026-04-18 13:21:59.646892
DEF0001145,LOAN0002596,2020-02-10,Overcommitment,1352132.53,632250.66,Legal Recovery In Progress,1417,Substandard,166268.3,RISK_MANAGEMENT,2026-04-18 13:21:59.646927
DEF0001146,LOAN0009390,2021-03-24,Medical Emergency,229663.28,22633.88,Written-Off,1713,Substandard,321836.08,RISK_MANAGEMENT,2026-04-18 13:21:59.646961
DEF0001147,LOAN0007554,2023-04-15,Overcommitment,1104396.19,342109.91,Sold to Debt Buyer,1176,Loss,207131.16,RISK_MANAGEMENT,2026-04-18 13:21:59.646996
DEF0001148,LOAN0003215,2019-10-27,Business Failure,1301743.81,284662.88,Written-Off,1074,Loss,223963.32,RISK_MANAGEMENT,2026-04-18 13:21:59.647030
DEF0001149,LOAN0010321,2023-07-19,Death,1658584.23,364178.34,Partially Recovered,501,Doubtful,32515.72,RISK_MANAGEMENT,2026-04-18 13:21:59.647066
DEF0001150,LOAN0002966,2024-11-01,Business Failure,1903013.05,568154.37,Written-Off,672,Loss,66170.69,RISK_MANAGEMENT,2026-04-18 13:21:59.647100
DEF0001151,LOAN0010437,2020-02-19,Job Loss,713744.74,286568.18,Partially Recovered,204,Substandard,168861.23,RISK_MANAGEMENT,2026-04-18 13:21:59.647136
DEF0001152,LOAN0005160,2024-06-08,Job Loss,1982111.88,305324.84,Partially Recovered,1429,Substandard,351718.57,RISK_MANAGEMENT,2026-04-18 13:21:59.647182
DEF0001153,LOAN0000967,2023-11-14,Divorce,150747.9,64182.42,Legal Recovery In Progress,1767,Loss,80232.49,RISK_MANAGEMENT,2026-04-18 13:21:59.647220
DEF0001154,LOAN0005515,2024-02-12,Overcommitment,1081507.65,560864.4,Partially Recovered,954,Doubtful,17006.08,RISK_MANAGEMENT,2026-04-18 13:21:59.647261
DEF0001155,LOAN0001793,2023-12-07,Job Loss,663132.26,253310.81,Sold to Debt Buyer,959,Doubtful,388420.88,RISK_MANAGEMENT,2026-04-18 13:21:59.647296
DEF0001156,LOAN0014139,2024-02-08,Divorce,1452328.57,316519.91,Written-Off,1275,Loss,284445.3,RISK_MANAGEMENT,2026-04-18 13:21:59.647331
DEF0001157,LOAN0016790,2021-08-17,Fraud,1668422.92,247691.83,Written-Off,867,Doubtful,127237.24,RISK_MANAGEMENT,2026-04-18 13:21:59.647367
DEF0001158,LOAN0001274,2021-02-10,Business Failure,742667.17,19864.47,Legal Recovery In Progress,790,Doubtful,439157.21,RISK_MANAGEMENT,2026-04-18 13:21:59.647402
DEF0001159,LOAN0000176,2022-01-16,Overcommitment,1864790.42,199603.43,Written-Off,881,Loss,254849.24,RISK_MANAGEMENT,2026-04-18 13:21:59.647451
